Tanggal,Suku Bunga H-5,Suku Bunga The FED H-5,Data Inflasi H-5,Index Dollar H-5,Kurs Rupiah H-5,Harga Emas H-5,Suku Bunga H-4,Suku Bunga The FED H-4,Data Inflasi H-4,Index Dollar H-4,Kurs Rupiah H-4,Harga Emas H-4,Suku Bunga H-3,Suku Bunga The FED H-3,Data Inflasi H-3,Index Dollar H-3,Kurs Rupiah H-3,Harga Emas H-3,Suku Bunga H-2,Suku Bunga The FED H-2,Data Inflasi H-2,Index Dollar H-2,Kurs Rupiah H-2,Harga Emas H-2,Suku Bunga H-1,Suku Bunga The FED H-1,Data Inflasi H-1,Index Dollar H-1,Kurs Rupiah H-1,Harga Emas H-1,Suku Bunga,Suku Bunga The FED,Data Inflasi,Index Dollar,Kurs Rupiah,Harga Emas,Harga Emas IDR
2024-03-03,6.0,5.5,2.75,103.83,15635.0,2034.4,6.0,5.5,2.75,103.97,15680.0,2042.7,6.0,5.5,2.75,104.16,15710.0,2054.7,6.0,5.5,3.05,103.86,15695.0,2095.7,6.0,5.5,3.05,103.85,15708.33,2105.9,6.0,5.5,3.05,103.84,15721.67,2116.1,1164000.0
2024-03-04,6.0,5.5,2.75,103.97,15680.0,2042.7,6.0,5.5,2.75,104.16,15710.0,2054.7,6.0,5.5,3.05,103.86,15695.0,2095.7,6.0,5.5,3.05,103.85,15708.33,2105.9,6.0,5.5,3.05,103.84,15721.67,2116.1,6.0,5.5,3.05,103.83,15735.0,2126.3,1164000.0
2024-03-05,6.0,5.5,2.75,104.16,15710.0,2054.7,6.0,5.5,3.05,103.86,15695.0,2095.7,6.0,5.5,3.05,103.85,15708.33,2105.9,6.0,5.5,3.05,103.84,15721.67,2116.1,6.0,5.5,3.05,103.83,15735.0,2126.3,6.0,5.5,3.05,103.8,15765.0,2141.9,1179000.0
2024-03-06,6.0,5.5,3.05,103.86,15695.0,2095.7,6.0,5.5,3.05,103.85,15708.33,2105.9,6.0,5.5,3.05,103.84,15721.67,2116.1,6.0,5.5,3.05,103.83,15735.0,2126.3,6.0,5.5,3.05,103.8,15765.0,2141.9,6.0,5.5,3.05,103.37,15695.0,2158.2,1186000.0
2024-03-07,6.0,5.5,3.05,103.85,15708.33,2105.9,6.0,5.5,3.05,103.84,15721.67,2116.1,6.0,5.5,3.05,103.83,15735.0,2126.3,6.0,5.5,3.05,103.8,15765.0,2141.9,6.0,5.5,3.05,103.37,15695.0,2158.2,6.0,5.5,3.05,102.82,15650.0,2165.2,1199000.0
2024-03-08,6.0,5.5,3.05,103.84,15721.67,2116.1,6.0,5.5,3.05,103.83,15735.0,2126.3,6.0,5.5,3.05,103.8,15765.0,2141.9,6.0,5.5,3.05,103.37,15695.0,2158.2,6.0,5.5,3.05,102.82,15650.0,2165.2,6.0,5.5,3.05,102.71,15585.0,2185.5,1204000.0
2024-03-09,6.0,5.5,3.05,103.83,15735.0,2126.3,6.0,5.5,3.05,103.8,15765.0,2141.9,6.0,5.5,3.05,103.37,15695.0,2158.2,6.0,5.5,3.05,102.82,15650.0,2165.2,6.0,5.5,3.05,102.71,15585.0,2185.5,6.0,5.5,3.05,102.76,15565.0,2186.53,1208000.0
2024-03-10,6.0,5.5,3.05,103.8,15765.0,2141.9,6.0,5.5,3.05,103.37,15695.0,2158.2,6.0,5.5,3.05,102.82,15650.0,2165.2,6.0,5.5,3.05,102.71,15585.0,2185.5,6.0,5.5,3.05,102.76,15565.0,2186.53,6.0,5.5,3.05,102.82,15545.0,2187.57,1208000.0
2024-03-11,6.0,5.5,3.05,103.37,15695.0,2158.2,6.0,5.5,3.05,102.82,15650.0,2165.2,6.0,5.5,3.05,102.71,15585.0,2185.5,6.0,5.5,3.05,102.76,15565.0,2186.53,6.0,5.5,3.05,102.82,15545.0,2187.57,6.0,5.5,3.05,102.87,15525.0,2188.6,1208000.0
2024-03-12,6.0,5.5,3.05,102.82,15650.0,2165.2,6.0,5.5,3.05,102.71,15585.0,2185.5,6.0,5.5,3.05,102.76,15565.0,2186.53,6.0,5.5,3.05,102.82,15545.0,2187.57,6.0,5.5,3.05,102.87,15525.0,2188.6,6.0,5.5,3.05,102.96,15561.0,2166.1,1210000.0
2024-03-13,6.0,5.5,3.05,102.71,15585.0,2185.5,6.0,5.5,3.05,102.76,15565.0,2186.53,6.0,5.5,3.05,102.82,15545.0,2187.57,6.0,5.5,3.05,102.87,15525.0,2188.6,6.0,5.5,3.05,102.96,15561.0,2166.1,6.0,5.5,3.05,102.79,15570.0,2180.8,1200000.0
2024-03-14,6.0,5.5,3.05,102.76,15565.0,2186.53,6.0,5.5,3.05,102.82,15545.0,2187.57,6.0,5.5,3.05,102.87,15525.0,2188.6,6.0,5.5,3.05,102.96,15561.0,2166.1,6.0,5.5,3.05,102.79,15570.0,2180.8,6.0,5.5,3.05,103.36,15575.0,2167.5,1203000.0
2024-03-15,6.0,5.5,3.05,102.82,15545.0,2187.57,6.0,5.5,3.05,102.87,15525.0,2188.6,6.0,5.5,3.05,102.96,15561.0,2166.1,6.0,5.5,3.05,102.79,15570.0,2180.8,6.0,5.5,3.05,103.36,15575.0,2167.5,6.0,5.5,3.05,103.43,15590.0,2161.5,1194000.0
2024-03-16,6.0,5.5,3.05,102.87,15525.0,2188.6,6.0,5.5,3.05,102.96,15561.0,2166.1,6.0,5.5,3.05,102.79,15570.0,2180.8,6.0,5.5,3.05,103.36,15575.0,2167.5,6.0,5.5,3.05,103.43,15590.0,2161.5,6.0,5.5,3.05,103.48,15621.67,2162.43,1193000.0
2024-03-17,6.0,5.5,3.05,102.96,15561.0,2166.1,6.0,5.5,3.05,102.79,15570.0,2180.8,6.0,5.5,3.05,103.36,15575.0,2167.5,6.0,5.5,3.05,103.43,15590.0,2161.5,6.0,5.5,3.05,103.48,15621.67,2162.43,6.0,5.5,3.05,103.54,15653.33,2163.37,1193000.0
2024-03-18,6.0,5.5,3.05,102.79,15570.0,2180.8,6.0,5.5,3.05,103.36,15575.0,2167.5,6.0,5.5,3.05,103.43,15590.0,2161.5,6.0,5.5,3.05,103.48,15621.67,2162.43,6.0,5.5,3.05,103.54,15653.33,2163.37,6.0,5.5,3.05,103.59,15685.0,2164.3,1193000.0
2024-03-19,6.0,5.5,3.05,103.36,15575.0,2167.5,6.0,5.5,3.05,103.43,15590.0,2161.5,6.0,5.5,3.05,103.48,15621.67,2162.43,6.0,5.5,3.05,103.54,15653.33,2163.37,6.0,5.5,3.05,103.59,15685.0,2164.3,6.0,5.5,3.05,103.84,15710.0,2159.7,1199000.0
2024-03-20,6.0,5.5,3.05,103.43,15590.0,2161.5,6.0,5.5,3.05,103.48,15621.67,2162.43,6.0,5.5,3.05,103.54,15653.33,2163.37,6.0,5.5,3.05,103.59,15685.0,2164.3,6.0,5.5,3.05,103.84,15710.0,2159.7,6.0,5.5,3.05,103.41,15710.0,2161.0,1199000.0
2024-03-21,6.0,5.5,3.05,103.48,15621.67,2162.43,6.0,5.5,3.05,103.54,15653.33,2163.37,6.0,5.5,3.05,103.59,15685.0,2164.3,6.0,5.5,3.05,103.84,15710.0,2159.7,6.0,5.5,3.05,103.41,15710.0,2161.0,6.0,5.5,3.05,104.0,15655.0,2184.7,1219000.0
2024-03-22,6.0,5.5,3.05,103.54,15653.33,2163.37,6.0,5.5,3.05,103.59,15685.0,2164.3,6.0,5.5,3.05,103.84,15710.0,2159.7,6.0,5.5,3.05,103.41,15710.0,2161.0,6.0,5.5,3.05,104.0,15655.0,2184.7,6.0,5.5,3.05,104.47,15775.0,2160.0,1211000.0
2024-03-23,6.0,5.5,3.05,103.59,15685.0,2164.3,6.0,5.5,3.05,103.84,15710.0,2159.7,6.0,5.5,3.05,103.41,15710.0,2161.0,6.0,5.5,3.05,104.0,15655.0,2184.7,6.0,5.5,3.05,104.47,15775.0,2160.0,6.0,5.5,3.05,104.39,15781.67,2165.47,1203000.0
2024-03-24,6.0,5.5,3.05,103.84,15710.0,2159.7,6.0,5.5,3.05,103.41,15710.0,2161.0,6.0,5.5,3.05,104.0,15655.0,2184.7,6.0,5.5,3.05,104.47,15775.0,2160.0,6.0,5.5,3.05,104.39,15781.67,2165.47,6.0,5.5,3.05,104.32,15788.33,2170.93,1203000.0
2024-03-25,6.0,5.5,3.05,103.41,15710.0,2161.0,6.0,5.5,3.05,104.0,15655.0,2184.7,6.0,5.5,3.05,104.47,15775.0,2160.0,6.0,5.5,3.05,104.39,15781.67,2165.47,6.0,5.5,3.05,104.32,15788.33,2170.93,6.0,5.5,3.05,104.24,15795.0,2176.4,1203000.0
2024-03-26,6.0,5.5,3.05,104.0,15655.0,2184.7,6.0,5.5,3.05,104.47,15775.0,2160.0,6.0,5.5,3.05,104.39,15781.67,2165.47,6.0,5.5,3.05,104.32,15788.33,2170.93,6.0,5.5,3.05,104.24,15795.0,2176.4,6.0,5.5,3.05,104.29,15785.0,2177.2,1213000.0
2024-03-27,6.0,5.5,3.05,104.47,15775.0,2160.0,6.0,5.5,3.05,104.39,15781.67,2165.47,6.0,5.5,3.05,104.32,15788.33,2170.93,6.0,5.5,3.05,104.24,15795.0,2176.4,6.0,5.5,3.05,104.29,15785.0,2177.2,6.0,5.5,3.05,104.35,15850.0,2201.4,1217000.0
2024-03-28,6.0,5.5,3.05,104.39,15781.67,2165.47,6.0,5.5,3.05,104.32,15788.33,2170.93,6.0,5.5,3.05,104.24,15795.0,2176.4,6.0,5.5,3.05,104.29,15785.0,2177.2,6.0,5.5,3.05,104.35,15850.0,2201.4,6.0,5.5,3.05,104.55,15850.0,2227.1,1222000.0
2024-03-29,6.0,5.5,3.05,104.32,15788.33,2170.93,6.0,5.5,3.05,104.24,15795.0,2176.4,6.0,5.5,3.05,104.29,15785.0,2177.2,6.0,5.5,3.05,104.35,15850.0,2201.4,6.0,5.5,3.05,104.55,15850.0,2227.1,6.0,5.5,3.05,104.55,15880.0,2231.8,1249000.0
2024-03-30,6.0,5.5,3.05,104.24,15795.0,2176.4,6.0,5.5,3.05,104.29,15785.0,2177.2,6.0,5.5,3.05,104.35,15850.0,2201.4,6.0,5.5,3.05,104.55,15850.0,2227.1,6.0,5.5,3.05,104.55,15880.0,2231.8,6.0,5.5,3.05,104.71,15881.67,2236.5,1249000.0
2024-03-31,6.0,5.5,3.05,104.29,15785.0,2177.2,6.0,5.5,3.05,104.35,15850.0,2201.4,6.0,5.5,3.05,104.55,15850.0,2227.1,6.0,5.5,3.05,104.55,15880.0,2231.8,6.0,5.5,3.05,104.71,15881.67,2236.5,6.0,5.5,3.05,104.86,15883.33,2241.2,1249000.0
2024-04-01,6.0,5.5,3.05,104.35,15850.0,2201.4,6.0,5.5,3.05,104.55,15850.0,2227.1,6.0,5.5,3.05,104.55,15880.0,2231.8,6.0,5.5,3.05,104.71,15881.67,2236.5,6.0,5.5,3.05,104.86,15883.33,2241.2,6.25,4.54,3.0,105.02,15885.0,2245.9,1254000.0
2024-04-02,6.0,5.5,3.05,104.55,15850.0,2227.1,6.0,5.5,3.05,104.55,15880.0,2231.8,6.0,5.5,3.05,104.71,15881.67,2236.5,6.0,5.5,3.05,104.86,15883.33,2241.2,6.25,4.54,3.0,105.02,15885.0,2245.9,6.25,4.54,3.0,104.82,15895.0,2270.3,1256000.0
2024-04-03,6.0,5.5,3.05,104.55,15880.0,2231.8,6.0,5.5,3.05,104.71,15881.67,2236.5,6.0,5.5,3.05,104.86,15883.33,2241.2,6.25,4.54,3.0,105.02,15885.0,2245.9,6.25,4.54,3.0,104.82,15895.0,2270.3,6.25,4.54,3.0,104.25,15915.0,2303.3,1274000.0
2024-04-04,6.0,5.5,3.05,104.71,15881.67,2236.5,6.0,5.5,3.05,104.86,15883.33,2241.2,6.25,4.54,3.0,105.02,15885.0,2245.9,6.25,4.54,3.0,104.82,15895.0,2270.3,6.25,4.54,3.0,104.25,15915.0,2303.3,6.25,4.54,3.0,104.12,15890.0,2296.9,1283000.0
2024-04-05,6.0,5.5,3.05,104.86,15883.33,2241.2,6.25,4.54,3.0,105.02,15885.0,2245.9,6.25,4.54,3.0,104.82,15895.0,2270.3,6.25,4.54,3.0,104.25,15915.0,2303.3,6.25,4.54,3.0,104.12,15890.0,2296.9,6.25,4.54,3.0,104.3,15840.0,2333.7,1279000.0
2024-04-06,6.25,4.54,3.0,105.02,15885.0,2245.9,6.25,4.54,3.0,104.82,15895.0,2270.3,6.25,4.54,3.0,104.25,15915.0,2303.3,6.25,4.54,3.0,104.12,15890.0,2296.9,6.25,4.54,3.0,104.3,15840.0,2333.7,6.25,4.54,3.0,104.25,15868.33,2335.47,1299000.0
2024-04-07,6.25,4.54,3.0,104.82,15895.0,2270.3,6.25,4.54,3.0,104.25,15915.0,2303.3,6.25,4.54,3.0,104.12,15890.0,2296.9,6.25,4.54,3.0,104.3,15840.0,2333.7,6.25,4.54,3.0,104.25,15868.33,2335.47,6.25,4.54,3.0,104.19,15896.67,2337.23,1299000.0
2024-04-08,6.25,4.54,3.0,104.25,15915.0,2303.3,6.25,4.54,3.0,104.12,15890.0,2296.9,6.25,4.54,3.0,104.3,15840.0,2333.7,6.25,4.54,3.0,104.25,15868.33,2335.47,6.25,4.54,3.0,104.19,15896.67,2337.23,6.25,4.54,3.0,104.14,15925.0,2339.0,1289000.0
2024-04-09,6.25,4.54,3.0,104.12,15890.0,2296.9,6.25,4.54,3.0,104.3,15840.0,2333.7,6.25,4.54,3.0,104.25,15868.33,2335.47,6.25,4.54,3.0,104.19,15896.67,2337.23,6.25,4.54,3.0,104.14,15925.0,2339.0,6.25,4.54,3.0,104.15,15899.0,2350.6,1306000.0
2024-04-10,6.25,4.54,3.0,104.3,15840.0,2333.7,6.25,4.54,3.0,104.25,15868.33,2335.47,6.25,4.54,3.0,104.19,15896.67,2337.23,6.25,4.54,3.0,104.14,15925.0,2339.0,6.25,4.54,3.0,104.15,15899.0,2350.6,6.25,4.54,3.0,105.25,15998.0,2336.6,1306000.0
2024-04-11,6.25,4.54,3.0,104.25,15868.33,2335.47,6.25,4.54,3.0,104.19,15896.67,2337.23,6.25,4.54,3.0,104.14,15925.0,2339.0,6.25,4.54,3.0,104.15,15899.0,2350.6,6.25,4.54,3.0,105.25,15998.0,2336.6,6.25,4.54,3.0,105.28,16031.0,2360.8,1306000.0
2024-04-12,6.25,4.54,3.0,104.19,15896.67,2337.23,6.25,4.54,3.0,104.14,15925.0,2339.0,6.25,4.54,3.0,104.15,15899.0,2350.6,6.25,4.54,3.0,105.25,15998.0,2336.6,6.25,4.54,3.0,105.28,16031.0,2360.8,6.25,4.54,3.0,106.04,16117.0,2362.0,1324000.0
2024-04-13,6.25,4.54,3.0,104.14,15925.0,2339.0,6.25,4.54,3.0,104.15,15899.0,2350.6,6.25,4.54,3.0,105.25,15998.0,2336.6,6.25,4.54,3.0,105.28,16031.0,2360.8,6.25,4.54,3.0,106.04,16117.0,2362.0,6.25,4.54,3.0,106.1,16116.9,2364.97,1310000.0
2024-04-14,6.25,4.54,3.0,104.15,15899.0,2350.6,6.25,4.54,3.0,105.25,15998.0,2336.6,6.25,4.54,3.0,105.28,16031.0,2360.8,6.25,4.54,3.0,106.04,16117.0,2362.0,6.25,4.54,3.0,106.1,16116.9,2364.97,6.25,4.54,3.0,106.15,16116.8,2367.93,1310000.0
2024-04-15,6.25,4.54,3.0,105.25,15998.0,2336.6,6.25,4.54,3.0,105.28,16031.0,2360.8,6.25,4.54,3.0,106.04,16117.0,2362.0,6.25,4.54,3.0,106.1,16116.9,2364.97,6.25,4.54,3.0,106.15,16116.8,2367.93,6.25,4.54,3.0,106.21,16116.7,2370.9,1315000.0
2024-04-16,6.25,4.54,3.0,105.28,16031.0,2360.8,6.25,4.54,3.0,106.04,16117.0,2362.0,6.25,4.54,3.0,106.1,16116.9,2364.97,6.25,4.54,3.0,106.15,16116.8,2367.93,6.25,4.54,3.0,106.21,16116.7,2370.9,6.25,4.54,3.0,106.26,16170.0,2395.5,1321000.0
2024-04-17,6.25,4.54,3.0,106.04,16117.0,2362.0,6.25,4.54,3.0,106.1,16116.9,2364.97,6.25,4.54,3.0,106.15,16116.8,2367.93,6.25,4.54,3.0,106.21,16116.7,2370.9,6.25,4.54,3.0,106.26,16170.0,2395.5,6.25,4.54,3.0,105.95,16215.0,2376.2,1321000.0
2024-04-18,6.25,4.54,3.0,106.1,16116.9,2364.97,6.25,4.54,3.0,106.15,16116.8,2367.93,6.25,4.54,3.0,106.21,16116.7,2370.9,6.25,4.54,3.0,106.26,16170.0,2395.5,6.25,4.54,3.0,105.95,16215.0,2376.2,6.25,4.54,3.0,106.15,16170.0,2385.8,1335000.0
2024-04-19,6.25,4.54,3.0,106.15,16116.8,2367.93,6.25,4.54,3.0,106.21,16116.7,2370.9,6.25,4.54,3.0,106.26,16170.0,2395.5,6.25,4.54,3.0,105.95,16215.0,2376.2,6.25,4.54,3.0,106.15,16170.0,2385.8,6.25,4.54,3.0,106.15,16250.0,2401.4,1345000.0
2024-04-20,6.25,4.54,3.0,106.21,16116.7,2370.9,6.25,4.54,3.0,106.26,16170.0,2395.5,6.25,4.54,3.0,105.95,16215.0,2376.2,6.25,4.54,3.0,106.15,16170.0,2385.8,6.25,4.54,3.0,106.15,16250.0,2401.4,6.25,4.54,3.0,106.13,16243.33,2379.13,1347000.0
2024-04-21,6.25,4.54,3.0,106.26,16170.0,2395.5,6.25,4.54,3.0,105.95,16215.0,2376.2,6.25,4.54,3.0,106.15,16170.0,2385.8,6.25,4.54,3.0,106.15,16250.0,2401.4,6.25,4.54,3.0,106.13,16243.33,2379.13,6.25,4.54,3.0,106.1,16236.67,2356.87,1347000.0
2024-04-22,6.25,4.54,3.0,105.95,16215.0,2376.2,6.25,4.54,3.0,106.15,16170.0,2385.8,6.25,4.54,3.0,106.15,16250.0,2401.4,6.25,4.54,3.0,106.13,16243.33,2379.13,6.25,4.54,3.0,106.1,16236.67,2356.87,6.25,4.54,3.0,106.08,16230.0,2334.6,1343000.0
2024-04-23,6.25,4.54,3.0,106.15,16170.0,2385.8,6.25,4.54,3.0,106.15,16250.0,2401.4,6.25,4.54,3.0,106.13,16243.33,2379.13,6.25,4.54,3.0,106.1,16236.67,2356.87,6.25,4.54,3.0,106.08,16230.0,2334.6,6.25,4.54,3.0,105.68,16215.0,2329.9,1325000.0
2024-04-24,6.25,4.54,3.0,106.15,16250.0,2401.4,6.25,4.54,3.0,106.13,16243.33,2379.13,6.25,4.54,3.0,106.1,16236.67,2356.87,6.25,4.54,3.0,106.08,16230.0,2334.6,6.25,4.54,3.0,105.68,16215.0,2329.9,6.25,4.54,3.0,105.86,16150.0,2326.0,1320000.0
2024-04-25,6.25,4.54,3.0,106.13,16243.33,2379.13,6.25,4.54,3.0,106.1,16236.67,2356.87,6.25,4.54,3.0,106.08,16230.0,2334.6,6.25,4.54,3.0,105.68,16215.0,2329.9,6.25,4.54,3.0,105.86,16150.0,2326.0,6.25,4.54,3.0,105.6,16185.0,2330.3,1319000.0
2024-04-26,6.25,4.54,3.0,106.1,16236.67,2356.87,6.25,4.54,3.0,106.08,16230.0,2334.6,6.25,4.54,3.0,105.68,16215.0,2329.9,6.25,4.54,3.0,105.86,16150.0,2326.0,6.25,4.54,3.0,105.6,16185.0,2330.3,6.25,4.54,3.0,105.94,16205.0,2335.0,1319000.0
2024-04-27,6.25,4.54,3.0,106.08,16230.0,2334.6,6.25,4.54,3.0,105.68,16215.0,2329.9,6.25,4.54,3.0,105.86,16150.0,2326.0,6.25,4.54,3.0,105.6,16185.0,2330.3,6.25,4.54,3.0,105.94,16205.0,2335.0,6.25,4.54,3.0,105.82,16220.0,2342.57,1326000.0
2024-04-28,6.25,4.54,3.0,105.68,16215.0,2329.9,6.25,4.54,3.0,105.86,16150.0,2326.0,6.25,4.54,3.0,105.6,16185.0,2330.3,6.25,4.54,3.0,105.94,16205.0,2335.0,6.25,4.54,3.0,105.82,16220.0,2342.57,6.25,4.54,3.0,105.7,16235.0,2350.13,1326000.0
2024-04-29,6.25,4.54,3.0,105.86,16150.0,2326.0,6.25,4.54,3.0,105.6,16185.0,2330.3,6.25,4.54,3.0,105.94,16205.0,2335.0,6.25,4.54,3.0,105.82,16220.0,2342.57,6.25,4.54,3.0,105.7,16235.0,2350.13,6.25,4.54,3.0,105.58,16250.0,2357.7,1325000.0
2024-04-30,6.25,4.54,3.0,105.6,16185.0,2330.3,6.25,4.54,3.0,105.94,16205.0,2335.0,6.25,4.54,3.0,105.82,16220.0,2342.57,6.25,4.54,3.0,105.7,16235.0,2350.13,6.25,4.54,3.0,105.58,16250.0,2357.7,6.25,4.54,3.0,106.22,16255.0,2302.9,1325000.0
2024-05-01,6.25,4.54,3.0,105.94,16205.0,2335.0,6.25,4.54,3.0,105.82,16220.0,2342.57,6.25,4.54,3.0,105.7,16235.0,2350.13,6.25,4.54,3.0,105.58,16250.0,2357.7,6.25,4.54,3.0,106.22,16255.0,2302.9,6.25,5.5,2.84,105.75,16193.6,2311.0,1310000.0
2024-05-02,6.25,4.54,3.0,105.82,16220.0,2342.57,6.25,4.54,3.0,105.7,16235.0,2350.13,6.25,4.54,3.0,105.58,16250.0,2357.7,6.25,4.54,3.0,106.22,16255.0,2302.9,6.25,5.5,2.84,105.75,16193.6,2311.0,6.25,5.5,2.84,105.3,16180.0,2309.6,1327000.0
2024-05-03,6.25,4.54,3.0,105.7,16235.0,2350.13,6.25,4.54,3.0,105.58,16250.0,2357.7,6.25,4.54,3.0,106.22,16255.0,2302.9,6.25,5.5,2.84,105.75,16193.6,2311.0,6.25,5.5,2.84,105.3,16180.0,2309.6,6.25,5.5,2.84,105.03,16080.0,2308.6,1318000.0
2024-05-04,6.25,4.54,3.0,105.58,16250.0,2357.7,6.25,4.54,3.0,106.22,16255.0,2302.9,6.25,5.5,2.84,105.75,16193.6,2311.0,6.25,5.5,2.84,105.3,16180.0,2309.6,6.25,5.5,2.84,105.03,16080.0,2308.6,6.25,5.5,2.84,105.04,16060.0,2316.13,1313000.0
2024-05-05,6.25,4.54,3.0,106.22,16255.0,2302.9,6.25,5.5,2.84,105.75,16193.6,2311.0,6.25,5.5,2.84,105.3,16180.0,2309.6,6.25,5.5,2.84,105.03,16080.0,2308.6,6.25,5.5,2.84,105.04,16060.0,2316.13,6.25,5.5,2.84,105.04,16040.0,2323.67,1313000.0
2024-05-06,6.25,5.5,2.84,105.75,16193.6,2311.0,6.25,5.5,2.84,105.3,16180.0,2309.6,6.25,5.5,2.84,105.03,16080.0,2308.6,6.25,5.5,2.84,105.04,16060.0,2316.13,6.25,5.5,2.84,105.04,16040.0,2323.67,6.25,5.5,2.84,105.05,16020.0,2331.2,1310000.0
2024-05-07,6.25,5.5,2.84,105.3,16180.0,2309.6,6.25,5.5,2.84,105.03,16080.0,2308.6,6.25,5.5,2.84,105.04,16060.0,2316.13,6.25,5.5,2.84,105.04,16040.0,2323.67,6.25,5.5,2.84,105.05,16020.0,2331.2,6.25,5.5,2.84,105.41,16040.0,2324.2,1318000.0
2024-05-08,6.25,5.5,2.84,105.03,16080.0,2308.6,6.25,5.5,2.84,105.04,16060.0,2316.13,6.25,5.5,2.84,105.04,16040.0,2323.67,6.25,5.5,2.84,105.05,16020.0,2331.2,6.25,5.5,2.84,105.41,16040.0,2324.2,6.25,5.5,2.84,105.55,16040.0,2322.3,1308000.0
2024-05-09,6.25,5.5,2.84,105.04,16060.0,2316.13,6.25,5.5,2.84,105.04,16040.0,2323.67,6.25,5.5,2.84,105.05,16020.0,2331.2,6.25,5.5,2.84,105.41,16040.0,2324.2,6.25,5.5,2.84,105.55,16040.0,2322.3,6.25,5.5,2.84,105.23,16026.0,2340.3,1306000.0
2024-05-10,6.25,5.5,2.84,105.04,16040.0,2323.67,6.25,5.5,2.84,105.05,16020.0,2331.2,6.25,5.5,2.84,105.41,16040.0,2324.2,6.25,5.5,2.84,105.55,16040.0,2322.3,6.25,5.5,2.84,105.23,16026.0,2340.3,6.25,5.5,2.84,105.3,16058.9,2375.0,1326000.0
2024-05-11,6.25,5.5,2.84,105.05,16020.0,2331.2,6.25,5.5,2.84,105.41,16040.0,2324.2,6.25,5.5,2.84,105.55,16040.0,2322.3,6.25,5.5,2.84,105.23,16026.0,2340.3,6.25,5.5,2.84,105.3,16058.9,2375.0,6.25,5.5,2.84,105.27,16064.27,2364.33,1333000.0
2024-05-12,6.25,5.5,2.84,105.41,16040.0,2324.2,6.25,5.5,2.84,105.55,16040.0,2322.3,6.25,5.5,2.84,105.23,16026.0,2340.3,6.25,5.5,2.84,105.3,16058.9,2375.0,6.25,5.5,2.84,105.27,16064.27,2364.33,6.25,5.5,2.84,105.25,16069.63,2353.67,1333000.0
2024-05-13,6.25,5.5,2.84,105.55,16040.0,2322.3,6.25,5.5,2.84,105.23,16026.0,2340.3,6.25,5.5,2.84,105.3,16058.9,2375.0,6.25,5.5,2.84,105.27,16064.27,2364.33,6.25,5.5,2.84,105.25,16069.63,2353.67,6.25,5.5,2.84,105.22,16075.0,2343.0,1333000.0
2024-05-14,6.25,5.5,2.84,105.23,16026.0,2340.3,6.25,5.5,2.84,105.3,16058.9,2375.0,6.25,5.5,2.84,105.27,16064.27,2364.33,6.25,5.5,2.84,105.25,16069.63,2353.67,6.25,5.5,2.84,105.22,16075.0,2343.0,6.25,5.5,2.84,105.01,16090.0,2359.9,1324000.0
2024-05-15,6.25,5.5,2.84,105.3,16058.9,2375.0,6.25,5.5,2.84,105.27,16064.27,2364.33,6.25,5.5,2.84,105.25,16069.63,2353.67,6.25,5.5,2.84,105.22,16075.0,2343.0,6.25,5.5,2.84,105.01,16090.0,2359.9,6.25,5.5,2.84,104.35,16025.0,2394.9,1332000.0
2024-05-16,6.25,5.5,2.84,105.27,16064.27,2364.33,6.25,5.5,2.84,105.25,16069.63,2353.67,6.25,5.5,2.84,105.22,16075.0,2343.0,6.25,5.5,2.84,105.01,16090.0,2359.9,6.25,5.5,2.84,104.35,16025.0,2394.9,6.25,5.5,2.84,104.46,15920.0,2385.5,1354000.0
2024-05-17,6.25,5.5,2.84,105.25,16069.63,2353.67,6.25,5.5,2.84,105.22,16075.0,2343.0,6.25,5.5,2.84,105.01,16090.0,2359.9,6.25,5.5,2.84,104.35,16025.0,2394.9,6.25,5.5,2.84,104.46,15920.0,2385.5,6.25,5.5,2.84,104.44,15950.0,2417.4,1343000.0
2024-05-18,6.25,5.5,2.84,105.22,16075.0,2343.0,6.25,5.5,2.84,105.01,16090.0,2359.9,6.25,5.5,2.84,104.35,16025.0,2394.9,6.25,5.5,2.84,104.46,15920.0,2385.5,6.25,5.5,2.84,104.44,15950.0,2417.4,6.25,5.5,2.84,104.48,15956.67,2424.43,1350000.0
2024-05-19,6.25,5.5,2.84,105.01,16090.0,2359.9,6.25,5.5,2.84,104.35,16025.0,2394.9,6.25,5.5,2.84,104.46,15920.0,2385.5,6.25,5.5,2.84,104.44,15950.0,2417.4,6.25,5.5,2.84,104.48,15956.67,2424.43,6.25,5.5,2.84,104.53,15963.33,2431.47,1350000.0
2024-05-20,6.25,5.5,2.84,104.35,16025.0,2394.9,6.25,5.5,2.84,104.46,15920.0,2385.5,6.25,5.5,2.84,104.44,15950.0,2417.4,6.25,5.5,2.84,104.48,15956.67,2424.43,6.25,5.5,2.84,104.53,15963.33,2431.47,6.25,5.5,2.84,104.57,15970.0,2438.5,1363000.0
2024-05-21,6.25,5.5,2.84,104.46,15920.0,2385.5,6.25,5.5,2.84,104.44,15950.0,2417.4,6.25,5.5,2.84,104.48,15956.67,2424.43,6.25,5.5,2.84,104.53,15963.33,2431.47,6.25,5.5,2.84,104.57,15970.0,2438.5,6.25,5.5,2.84,104.66,15990.0,2425.9,1358000.0
